Java 8 found at /usr/lib/jvm/java-8-openjdk/jre/bin/java
BBC started
06:18:20.148 [main] INFO de.learnlib.util.Experiment - Starting round 1
06:18:20.151 [main] INFO de.learnlib.util.Experiment - Learning
06:18:33.862 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:55:16.114 [main] INFO de.learnlib.util.Experiment - Starting round 67
06:55:16.114 [main] INFO de.learnlib.util.Experiment - Learning
06:55:55.231 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:56:03.394 [Thread-66] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.64139884375
06:56:03.395 [main] INFO de.learnlib.util.Experiment - ba bb ab ba ab aa aa bb ab ba aa ba aa ba bb
06:56:03.395 [main] INFO de.learnlib.util.Experiment - Starting round 68
06:56:03.395 [main] INFO de.learnlib.util.Experiment - Learning
06:56:22.170 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:56:28.177 [Thread-67] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 58.97208933941247
06:56:28.177 [main] INFO de.learnlib.util.Experiment - ab ab ab ba ab ab aa bb ba ab aa ba aa aa ab
06:56:28.177 [main] INFO de.learnlib.util.Experiment - Starting round 69
06:56:28.177 [main] INFO de.learnlib.util.Experiment - Learning
06:56:34.406 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:56:40.361 [Thread-68] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 48.351752112092484
06:56:40.361 [main] INFO de.learnlib.util.Experiment - aa ab bb ab ab ba aa ab ba ba ab aa bb aa ba
06:56:40.361 [main] INFO de.learnlib.util.Experiment - Starting round 70
06:56:40.361 [main] INFO de.learnlib.util.Experiment - Learning
06:56:46.911 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:57:00.029 [Thread-69] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 49.47241352409816
06:57:00.030 [main] INFO de.learnlib.util.Experiment - ba ab bb bb ab ab ab aa bb bb ba aa ab aa aa
06:57:00.030 [main] INFO de.learnlib.util.Experiment - Starting round 71
06:57:00.030 [main] INFO de.learnlib.util.Experiment - Learning
06:57:30.042 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:57:38.361 [Thread-70] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 57.197648332883546
06:57:38.361 [main] INFO de.learnlib.util.Experiment - aa ab ab ab aa bb bb aa aa ba ba bb bb aa aa
06:57:38.361 [main] INFO de.learnlib.util.Experiment - Starting round 72
06:57:38.361 [main] INFO de.learnlib.util.Experiment - Learning
06:57:46.847 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:57:52.026 [Thread-71] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 58.10588366761285
06:57:52.026 [main] INFO de.learnlib.util.Experiment - aa ba ab ab ab bb bb ab aa ba aa ab aa ab bb
06:57:52.026 [main] INFO de.learnlib.util.Experiment - Starting round 73
06:57:52.026 [main] INFO de.learnlib.util.Experiment - Learning
06:58:15.120 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:58:17.457 [Thread-72] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 55.42568819323215
06:58:17.457 [main] INFO de.learnlib.util.Experiment - bb aa ab ab ab bb bb ab aa ba bb ab ba aa bb
06:58:17.457 [main] INFO de.learnlib.util.Experiment - Starting round 74
06:58:17.457 [main] INFO de.learnlib.util.Experiment - Learning
06:58:23.685 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:58:28.088 [Thread-73] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 51.95014936923509
06:58:28.088 [main] INFO de.learnlib.util.Experiment - bb aa aa ba ab ba ab ab aa ab bb bb aa aa bb
06:58:28.088 [main] INFO de.learnlib.util.Experiment - Starting round 75
06:58:28.088 [main] INFO de.learnlib.util.Experiment - Learning
06:58:43.699 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:58:45.875 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 39.59524431537854
06:58:45.875 [main] INFO de.learnlib.util.Experiment - bb aa ba ba ab ba ab ab ab ab bb bb aa aa bb
06:58:45.875 [main] INFO de.learnlib.util.Experiment - Starting round 76
06:58:45.875 [main] INFO de.learnlib.util.Experiment - Learning
07:00:08.271 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:00:14.168 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 43.811450736788814
07:00:14.169 [main] INFO de.learnlib.util.Experiment - bb aa ba bb ab aa ba ab ab ba bb ba aa aa ba
07:00:14.169 [main] INFO de.learnlib.util.Experiment - Starting round 77
07:00:14.169 [main] INFO de.learnlib.util.Experiment - Learning
07:00:33.761 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:00:38.220 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 57.17858882173398
07:00:38.220 [main] INFO de.learnlib.util.Experiment - ab ab ab bb ba aa ba ab ab bb ab ba aa aa ba
07:00:38.220 [main] INFO de.learnlib.util.Experiment - Starting round 78
07:00:38.220 [main] INFO de.learnlib.util.Experiment - Learning
07:00:47.110 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:00:52.262 [Thread-77] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.05932661040822
07:00:52.263 [main] INFO de.learnlib.util.Experiment - ab ab ba bb ab aa ba ba ab bb ab ab aa ab ab
07:00:52.263 [main] INFO de.learnlib.util.Experiment - Starting round 79
07:00:52.263 [main] INFO de.learnlib.util.Experiment - Learning
07:01:00.704 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:01:03.965 [Thread-78] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 56.645710415350734
07:01:03.965 [main] INFO de.learnlib.util.Experiment - ab bb aa bb ab aa ba aa ab ba ab ab aa bb ab
07:01:03.966 [main] INFO de.learnlib.util.Experiment - Starting round 80
07:01:03.966 [main] INFO de.learnlib.util.Experiment - Learning
07:01:09.945 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:01:14.038 [Thread-79] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 63.51596287438598
07:01:14.039 [main] INFO de.learnlib.util.Experiment - bb aa aa aa ab aa ba aa ab aa ab ba ba bb bb
07:01:14.039 [main] INFO de.learnlib.util.Experiment - Starting round 81
07:01:14.039 [main] INFO de.learnlib.util.Experiment - Learning
07:01:20.434 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:01:54.010 [Thread-80] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 58.437032373557734
07:01:54.010 [main] INFO de.learnlib.util.Experiment - aa ba aa ab aa ab ab ba ba ab aa ba ab aa aa
07:01:54.010 [main] INFO de.learnlib.util.Experiment - Starting round 82
07:01:54.010 [main] INFO de.learnlib.util.Experiment - Learning
07:02:16.726 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:02:19.598 [Thread-81] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 49.55812437972192
07:02:19.598 [main] INFO de.learnlib.util.Experiment - aa ba aa ab ab ab bb ba bb ab aa ab ab ba aa
07:02:19.598 [main] INFO de.learnlib.util.Experiment - Starting round 83
07:02:19.598 [main] INFO de.learnlib.util.Experiment - Learning
07:02:24.834 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:02:26.344 [Thread-82] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 79.74337209336944
07:02:26.344 [main] INFO de.learnlib.util.Experiment - aa ba aa ab ab ab ab bb aa ab aa ab ab ba aa
07:02:26.344 [main] INFO de.learnlib.util.Experiment - Starting round 84
07:02:26.344 [main] INFO de.learnlib.util.Experiment - Learning
07:02:31.638 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:02:38.405 [Thread-83] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 60.32960883633678
07:02:38.405 [main] INFO de.learnlib.util.Experiment - ba aa ab bb aa ab ab bb aa ab ab ba ab bb ba
07:02:38.405 [main] INFO de.learnlib.util.Experiment - Starting round 85
07:02:38.405 [main] INFO de.learnlib.util.Experiment - Learning
07:03:08.402 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:03:20.281 [Thread-84] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 42.724035661668154
07:03:20.282 [main] INFO de.learnlib.util.Experiment - ba aa ba aa ab aa ab bb bb ba aa ab ab bb aa
07:03:20.282 [main] INFO de.learnlib.util.Experiment - Starting round 86
07:03:20.282 [main] INFO de.learnlib.util.Experiment - Learning
07:03:33.612 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:03:36.360 [Thread-85] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 54.39349902983784
07:03:36.360 [main] INFO de.learnlib.util.Experiment - ab bb bb aa ab aa ab ab ba ba aa ab ab bb aa
07:03:36.360 [main] INFO de.learnlib.util.Experiment - Starting round 87
07:03:36.360 [main] INFO de.learnlib.util.Experiment - Learning
07:04:07.873 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:04:11.211 [Thread-86] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 55.46666506809812
07:04:11.211 [main] INFO de.learnlib.util.Experiment - ab ab ba aa ab aa aa aa ba ba ba ab ab aa ba
07:04:11.211 [main] INFO de.learnlib.util.Experiment - Starting round 88
07:04:11.211 [main] INFO de.learnlib.util.Experiment - Learning
07:04:43.636 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:04:47.621 [Thread-87] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 49.21623370212808
07:04:47.621 [main] INFO de.learnlib.util.Experiment - ab ab ba aa aa ba ba ab ba aa bb ab ab aa ba
07:04:47.621 [main] INFO de.learnlib.util.Experiment - Starting round 89
07:04:47.621 [main] INFO de.learnlib.util.Experiment - Learning
07:05:02.690 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:05:05.348 [Thread-88] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 50.723658337323116
07:05:05.348 [main] INFO de.learnlib.util.Experiment - ab ab ba aa ba aa ba ab ba aa ba ab ab aa ba
07:05:05.348 [main] INFO de.learnlib.util.Experiment - Starting round 90
07:05:05.348 [main] INFO de.learnlib.util.Experiment - Learning
07:05:31.425 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:05:47.144 [Thread-89] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 34.97863073980389
07:05:47.145 [main] INFO de.learnlib.util.Experiment - bb aa ba aa aa ab ba aa ba ba ab ab bb ab ba
07:05:47.145 [main] INFO de.learnlib.util.Experiment - Starting round 91
07:05:47.145 [main] INFO de.learnlib.util.Experiment - Learning
07:05:58.914 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:06:06.902 [Thread-90] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.188764726372455
07:06:06.902 [main] INFO de.learnlib.util.Experiment - ab aa ba ba ba ab aa ab bb ba ab ab bb bb bb
07:06:06.902 [main] INFO de.learnlib.util.Experiment - Starting round 92
07:06:06.902 [main] INFO de.learnlib.util.Experiment - Learning
07:07:08.901 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:07:15.241 [Thread-91] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 65.31335179693649
07:07:15.241 [main] INFO de.learnlib.util.Experiment - ab aa ba aa bb ab bb ab aa aa ab ab ba ab ba
07:07:15.241 [main] INFO de.learnlib.util.Experiment - Starting round 93
07:07:15.241 [main] INFO de.learnlib.util.Experiment - Learning
07:07:43.196 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:08:07.720 [Thread-92] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.61516504843334
07:08:07.720 [main] INFO de.learnlib.util.Experiment - aa bb bb aa bb ba ab ab aa ba ba ba bb aa ba
07:08:07.720 [main] INFO de.learnlib.util.Experiment - Starting round 94
07:08:07.720 [main] INFO de.learnlib.util.Experiment - Learning
07:08:30.343 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:08:52.506 [Thread-93] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 36.94210378964689
07:08:52.507 [main] INFO de.learnlib.util.Experiment - ba aa ba ab bb ba bb aa aa aa ab ab aa aa bb
07:08:52.507 [main] INFO de.learnlib.util.Experiment - Starting round 95
07:08:52.507 [main] INFO de.learnlib.util.Experiment - Learning
07:09:15.253 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:09:18.057 [Thread-94] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.73990232383606
07:09:18.057 [main] INFO de.learnlib.util.Experiment - bb ab ba ab bb ba ab aa aa aa aa ab aa bb bb
07:09:18.057 [main] INFO de.learnlib.util.Experiment - Starting round 96
07:09:18.057 [main] INFO de.learnlib.util.Experiment - Learning
07:09:41.290 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:09:54.140 [Thread-95] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 54.55361190773807
07:09:54.140 [main] INFO de.learnlib.util.Experiment - ab ba ab aa ab ba ab ab ba bb ab ba aa aa ba
07:09:54.140 [main] INFO de.learnlib.util.Experiment - Starting round 97
07:09:54.140 [main] INFO de.learnlib.util.Experiment - Learning
07:10:04.280 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:10:06.634 [Thread-96] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 55.07669913101449
07:10:06.634 [main] INFO de.learnlib.util.Experiment - ab ba ab ab bb ba ab bb ab bb aa ba ba aa ba
07:10:06.634 [main] INFO de.learnlib.util.Experiment - Starting round 98
07:10:06.634 [main] INFO de.learnlib.util.Experiment - Learning
